username,rating,date,review_text,pros,cons
Kennedy Mu,4,2020-02-02,I have sensitive skin and this product was GREAT. i just was not a fan of the smell which is understandable because it is a sensitive skin product.,,
Dannielle C.,1,2020-02-02,"I cannot stress enough how much I dislike Dove products. They always leave a greasy residue on my skin, no matter how hot I get the water. I need moisturization, but not at the cost of feeling like a greaseball all day. Yuck. Definitely will not be purchasing, I only tried it because someone gifted it to me.",,
Rhiannon Mu,5,2020-02-02,"This dove lotion made my skin feel smooth, and not itchy. I have sensitive skin and I have to watch out what I put on it. This actually soothed my itchy, dry skin. Would reccomend to anyone.",,
Micaela N.,4,2020-02-02,"really works well for sensitive skin, doesn’t really have a particular smell but this is my go to for sensitive skin",,
Sydney Mi,5,2020-02-02,I have struggled with sensitive skin my entire life and I cannot stress enough how amazing this product was to me. I didn’t get a rash or anything definitely worth the price which was not much at all!!,,
Member-395321,5,2020-02-02,I love that this soap doesn’t dry my skin and keep me feeling soft. I would recommend this for anyone who has sensitive skin and do not like perfumes in their soaps.,,
Courtney St,4,2020-02-02,"Use this daily on my legs, I tend to get rashes with scented lotions and this is gentle and I’ve never broken out from it. I even use it after a shave and haven’t got an ingrown hair since changing to this lotion.",,
Brook Ro,5,2020-02-02,Soft scent. Very nourishing. I love all dove products. There is nothing I would change. It works amazing for my sensitive skin. Its not harsh at all. It is extremely gentle.,,
Sasha Ch,5,2020-02-02,"Have never had any sort of reaction to this lotion, it smells great! Soft and never sticky! I wish it came in even bigger bottles since everyone in my houses uses my whole bottle in roughly a week!! 100% will keep buying!",,
Morgan B.,4,2020-02-02,"My husband and I both have very sensitive skin. He breaks out over literally every and any types of scents that touch his body. the scent is perfect, it’s not too much. I would highly recommend Dove Sensitive Skin!",,
Ameilia Fi,5,2020-02-01,This lotion is very moisturizing and is perfect for my sensitive skin At first I was a bit skepticle since a lot of products that say are for sensitive are not but it worked quite well and is very moisturizing,,
Janna T.,5,2020-02-01,I have very sensitive skin after shaving my legs and I found this body lotion did not irritate my legs at all and left them nice and smooth.,,
Fareeha Ul,5,2020-02-01,"This product is FANTASTIC! When I say this I mean it, When I first started using this product I noticed how it made my skin smooth like other lotions however,usually after I use lotions my skin goes dry again.when I use this product my skin stays moisturised I also noticed that it help my skin break out less.",,
Diane Ch,5,2020-02-01,"Smells so good and it is indeed for sensitive skin!! If a product has too many chemicals, my body reacts to it and gives me hives. This one definitely does not. I particularly like dove because it actually works and is affordable.",,
Carly Ke,4,2020-02-01,Great for post-shower all over lotion. Dove has some of the better moisturizing lotions for all over. Good price for the size.,,
Olivia Va,5,2020-02-01,I love this product. I have quite sensitive skin and this works well. It’s a good price for the amount of product that you get too. I would recommend this to anyone with sensitive skin or anyone looking for a good lotion.,,
Cynthia Ch,3,2020-02-01,"Honestly not my favorite lotions, I was almost completely dry an hour after using it. It felt like one of the products that make you dry out faster to be able to sell more. On the plus side it did not cause me to break out in a rash like I usually do so that was a huge plus for me.",,
Kristi Ha,4,2020-02-01,I love the scents that they offer. It leaves a residue behind on your skin however very affordable.,,
Rachel Ma,5,2020-02-01,This is an amazing product for my daughter. It’s a little pricy but not when you look at the benefits.,,
Dakotah T,5,2020-02-01,"Dove is my go to for a cheap drugstore lotion, it is has a lot of moisture when I need it most.",,
Kristen Sn,3,2020-02-01,Helped my eczema for a little while it would burn when first applying I would have to blow on it until absorbed. Works really food for freshly shaved legs,,
Annupriya S.,5,2020-02-01,I love the light fragrance and the long lasting moisture That lasts all day! Would highly recommend to fragrance sensitive people as well as anyone with sensitive skin.,,
Lynsie M,1,2020-02-01,I had some reactions to this even with it saying sensitive skin. My face still was very red and burned. It was cool to go on and did moisturize but it felt terrible on my skin.,,
Amy L.,5,2020-02-01,I live in a place where my skin is prone to being dry. I have sensitive skin so this is a lifesaver!,,
Whitney To,5,2020-02-01,Works amazing for my sensitive skin especially since I break out easily this product has changed that amazingly,,
Silvina T.,5,2020-01-31,"I do have sensitive skin so I would apply when needed. Really good for my skin, love the brand and how it feels.",,
Camille Or,5,2020-01-31,I bought this for my daughter 17. She has very sensitive skin and thus works great on her skin. It gave her the soft and smooth skin she needed without any kind of allergic reaction.,,
Emily Go,5,2020-01-31,"I have really sensitive skin, and It’s hard to find a product as good as this! This makes doesn’t flair my skin up and it makes me feel smooth! 10/10 recommend and would always buy this.",,
Faith F,5,2020-01-31,My skin is very dry and I use this lotion everyday. It makes my skin feel so silky and smooth without being too greasy. I love smell and texture of this lotion! I will never run out of this product. Love love love.,,
Ludmyla Ro,5,2020-01-31,This helps my sensitive skin and makes me feel so better. I love everything about dove,,
Nikki Mo,4,2020-01-31,Not as great as I though it would be I have definitely since found better. It’s last an okay amount of time. I put lotion on 5 times a day if not more.,,
Samantha M.,5,2020-01-31,I really like this product and would definitely recommend! Look forward to trying more dove products!,,
Hannah S.,5,2020-01-31,"I have sensitive skin and this is so gentle on it. Not greasy like some lotions, love it!",,
Carley R.,4,2020-01-31,"This sensitive body lotion is just for me, I have such sensitive skin and this lotion had helped me a ton! Love the consistency and also love how smooth it feels on my skin! ￼",,
India Ka,5,2020-01-31,I love this stuff. It makes my skin smooth and rehydrates my skin. Use it on my kids as well they love it.,,
Cortney Cu,5,2020-01-31,Dove is always a good brand that you can rely on when you have extra sensitive skin. This will leave your skin feeling baby soft.,,
Erica La,5,2020-01-31,I love this lotion. My boyfriend has asthma so I can’t use anything overly scented. Which takes the fun out of lotion usually. But this one is light but still makes you feel good after you apply it. And it doesn’t cause irritation for me which helps a lot. Highly recommend. I use the babies one for my kids,,
Erika Pe,5,2020-01-31,It was very good for my sensitive skin. Price was very affordable for a good item. Different fresh scents would be nice. Scent is very usual we need something more fun. I would buy again.,,
Ashley G,1,2020-01-31,This product made me break out. I have very sensitive and dry skin so I tried their sensitive skin lotion and it just burned when I put it on.,,
Melissa R.,4,2020-01-31,This lotion is great for my sensitive skin. It is a great value for its price. I do wish it was a little thicker.,,
Erika G.,5,2020-01-31,"I love Dove products. I use a lot of their products (hair, body, baby, etc). Their lotion is really great to use after shaving your legs. It’s super gentle on skin, which is great because I have very sensitive skin.",,
Angela B.,4,2020-01-31,Works pretty good. Doesn’t cause me to itch. Smells ok. I use daily. Ok prices . Good drug store brand,,
Selena N.,4,2020-01-31,I enjoyed this product it kept my skin feeling smooth good product for the price l would make it last longer without coming off,,
Ivette Ca,4,2020-01-31,I break out easily so I try to stick to sensitive skins products. I like that the lotion is not heavy and the scent is subtle. Even things that say unscented have a scent so I appreciate the delicacy of this lotion.,,
Chelsea Gl,5,2020-01-30,I’ve used Dove for years and so it’s like a “go to” for me. It’s my favorite from the drugstore and I usually keep it in stock so I don’t run out. I have very sensitive skin so I don’t use a lot of products with fragrance and this is very light and leaves me feeling extra clean.,,
Victoria Mc,5,2020-01-30,My husband needed a new product for winter skin. Now we both use this and have been so soft all cold season long!,,
Georgette Ge,5,2020-01-30,Awesomeness!! Best body lotion ever I love all dove products!!!! I swear by it always gets the job done,,
Emma B.,4,2020-01-30,"This is a good moisturizer! Hydrating and very minimal on scents, which is good for sensitive skin.",,
Marie T.,5,2020-01-30,I have super sensitive skin and almost anything makes me break out. This lotion helped with my super dry skin and I never was itchy or red or anything and I love it!,,
Chelsea Ra,5,2020-01-30,Love love love. I have very very sensitive skin this is the only lotion that does not break out my skin. I use it all over with no problem. Affordable.,,
Amy F.,5,2020-01-30,This is a good brand that I would always recommend. It’s long lasting and very hydrating. This product smells amazing and makes me skin nice and soft. The price is very reasonable and would recommend to anyone with sensitive skin,,
Katelyn He,4,2020-01-30,I like this lotion it’s light and leaves our skin feeling soft for hours upon hours..,,
Kayla Co,3,2020-01-30,Great sensitive skin lotion not my overall favorite on the market when we started looking for a lotion for sensitive skin this one was the first we tried and didn’t work for our needs but for a normal body lotion the texture and coverage was great left the skin feels great price was good for a lotion marked toward sensitive skin,,
Nicole Ma,5,2020-01-30,This product is my favorite to use. My skin is so sensitive and I have not had any problems with this brand!,,
Abril He,5,2020-01-30,"It is a very good cream, super light, but moisturizing, I could use it for my baby, and it was not aggressive for your skin.",,
Mariam Ch,5,2020-01-30,This is a good lotion 🧴 it is richly moisturizing. It costs cheap and it is available for everyone ☺️🤩🤩🤩,,
Nikki Du,3,2020-01-30,Sometimes I feel like this leaves a film on my skin. Maybe I have used too much or something.,,
Kendra Br,4,2020-01-30,"It’s a solid moisturizer but I prefer having one with some fragrance in it. I know the point of this one is that it is for people with sensitive skin, so I think it would be great for those who have problems with scent",,
Abby Su,4,2020-01-30,"This really helped with my sensitive skin, I just wish there was a sensitive skin lotion that could be scented without irritating my skin.",,
Emilsa Ga,5,2020-01-30,Deja mi piel muy suave y tersa me encanta su aroma fresco y relajante ❤️❤️❤️ lo uso constante,,
B Cr,4,2020-01-30,Moisturizing and felt very good on the skin. Extremely gentle with a very light scent. Felt good but didn’t last all day. Good for sensitive skin.,,
Kaitlyn Pi,4,2020-01-30,Dove body lotion for sensitive skin makes me skin feel very soft. Great for all over body. Wish it was more affordable but you are definitely getting what you paid for. I would definitely recommend to anyone who has sensitive skin!,,
Alexa T,5,2020-01-30,I LOVE this lotion. It always leaves my skin so soft and is one of the only products that doesn’t break me out. Another great thing is it doesn’t leave that awful sticky feeling! I would absolutely recommend this to anyone!,,
Jazzie Me,5,2020-01-30,I love this bodylotion its super smooth on my skin and it really helped me out. Highly recommend,,
Faith Ro,4,2020-01-30,I had a horrible reaction to a lotion i used before and i used this a few times and it was great for my over sensitive skin!,,
Jandera R.,5,2020-01-30,My wife has very sensitive skin and this lotion stops itchiness and redness other lotions have an issue with. Also is great on my skin.,,
Carleigh Ch,4,2020-01-30,"This product is perfect for sensitive skin and provides great value for its price. The pump is helpful and the formal doesn’t irritate my sensitive skin on my body. Wouldn’t recommend for use on the face, especially with more sensitive skin.",,
Katie Ki,4,2020-01-30,I am always searching for lotions that don’t break out my skin because it is super sensitive. Unfortunately this lotion still didn’t do the trick for me. It is a great moisturizer but wasn’t sensitive enough for my skin.,,
Stephanie Mu,4,2020-01-30,Love this stuff. Works so well and the smell is great also. I highly recommend this product. I would just suggest them making the scent a little strong then it is now! Other than that I wouldn’t change it and I’d buy again!,,
Samantha R.,5,2020-01-30,"This product is amazing, I use this for my youngest, he’s got real sensitive skin. I wouldn’t change anything, it’s priced great, smells amazing. Amazing prices for it. I would definitely buy again for my kids",,
Regina Fa,4,2020-01-30,I love this product. I use it after I shave my legs and it’s only of the only products that doesn’t burn after I shave.,,
Ashley Ra,5,2020-01-30,Love the smell! Makes my skin super soft! I use everyday after the shower. Makes my skin feel rejuvenated. ￼￼,,
Kelsy Da,5,2020-01-30,"Great for everyday use on sensitive skin. Products with strong scents and harsh chemicals make my skin red, dry, and itchy. This was very gentle and smooth. I was very much pleased with it 100%!!!!",,
Alyssa Br,3,2020-01-30,It’s a really good body lotion but it doesn’t really help with my dry skin even though I used it every night. It needs to be more hydrating and has a good scent that good be a little stronger. I would recommend if you don’t have dry skin,,
,4,2020-01-30,Nice body lotion works@well. Would buy it again I like it but I also like to try other products,,
Yasmin Ro,5,2020-01-30,"Je recommanderais certainement ce produit à ma famille et à mes amis depuis longtemps et ça sent vraiment bon !! J'aime vraiment ce produit, je ne peux pas m'empêcher de l'aimer, c'est très, très bon.",,
Dora Lo,3,2020-01-29,"very weird smell, i saw no change in the state of my skin, it smells like horse poo and it’s not nice for dry skin and that’s on period",,
Tricia E,4,2020-01-29,Makes your skin soft and relieves dry skin. Doesn’t bother my skin or break out as most lotions tend to do.,,
Candice Wa,5,2020-01-29,This product is amazing for my sensitive skin and leaves me feeling soft and refreshed,,
Maria BM,5,2020-01-29,"Excelente. Es un producto muy bueno, especialmente porque mi piel es sensible y me hacia sentir mejor. Lo recomiendo muchísimo.",,
Debra Bu,4,2020-01-29,This stuff is so great. It smells really nice and really is great for sensitive skin. I can use over and over without worrying of it breaking me out. Fairly well priced for how much you receive.,,
Tara Ro,4,2020-01-29,This product goes on so smooth and not greasy!! My oldest loves it and therefore I’ve been stealing hers to use. Our sensitive skin feels hydrated after using this and you don’t need to use it every half hour like some lotions. 100% recommend if you have sensitive skin!!,,
Emma Mi,5,2020-01-29,Super good for sensitive skin! I have very sensitive skin so it’s hard for me to find the right products to use but this no only is gentle but it is very moisturizing!,,
Sally Sp,3,2020-01-29,Dove is okay/ it’s definitely not one of my go to‘s I don’t know if I would go out of my way to buy it again but they do always have good lotion scents,,
Zerina,5,2020-01-29,I have sensitive skin so this works really great for my skin . It hydrated it alot and makes it shiny .,,
Maggie St,5,2020-01-29,I have super sensitive skin and just about anything makes me itchy. This stuff is one of the only lotions that doesnt make me want to scratch my leg off!!,,
Rachel Pa,4,2020-01-29,I have Eczema and this stuff works wonders! It keeps my skin nice and refreshed and isn’t to oily like some other lotions. I use this product about 3 times a week and I do recommend for people with a sensitive skin.,,
Amy E,5,2020-01-29,The sensitive skin formula is really soothing for the eczema i get on my legs. It’s soft and light enough to use whenever I need to,,
Michaela Ye,5,2020-01-29,Great basic body lotion. Non-greasy and absorbs quickly. Cheap and easy to find in lots of stores.,,
Whitney S.,5,2020-01-29,My skin is super sensitive and this product works so well with it! The scent is amazing and so fresh! Nothing needs to be changed about it. It lasts all day and doesn’t wear off easily. I’d buy it over and over!,,
Tyler C,5,2020-01-29,This body wash feels very good and it allows me to use it on my very sensitive skin and not have a rash.,,
Laken My,5,2020-01-29,My all time favorite!!! Makes my@skin so soft and smooth I’ll always buy this body lotion!!!,,
Mariel Po,5,2020-01-28,I have very sensitive skin so I gravitate towards this type of lotion. Minimal fragrance is ideal for me. And this one works! Gentle for my body.,,
Kayla St,5,2020-01-28,Very thick and actually soaks into your skin instead of just sitting on the surface and feeling sticky. One of my favorite,,
Carly Gr,4,2020-01-28,This lotion is nice and silky. It’s a good lotion to use if your hands get dry in the winter. If you’re like me and do your nails at home with nail dip then you definitely need this lotion to bring your hands back to life. This is a lotion I would recommend!&nbsp;,,
Kimberly Fr,4,2020-01-28,My husband has severe eczema and this lotion worked moderately well for him however I rarely use lotion and it worked great for me. Great price and doesn’t smell too perfumey like some other brands.,,
Sarah Fi,5,2020-01-28,Smells good. Makes skin soft and not so dry. Not a “heavy” body wash. Doesn’t leave skin oily. Has a light feeling. Great for dry skin.,,
Amanda P.,5,2020-01-28,Dove is my go to for lotion and skin care especially if you have dry skin. My sister has very dry skin and she can only use dove products for both lotion and body wash. I highly recommend this product for anyone with sensitive skin.,,
Hannah Wa,4,2020-01-28,This product is pretty good! I have sensitive skin and this really works well with it - though I’m not a huge fan of the scent.,,
Malin W,5,2020-01-28,"this body lotion is great, i have quite sensitive skin and this product is perfect for that. i use this lotion so much and have bougth several new ones after running out, would absolutley recomend",,
Rachel B.,5,2020-01-28,This product deserve 5 stars!! Having super sensitive and dry skin has made me terrified to try any product that I might have a reaction to but when I tried Dove for sensitive skin I was amazed! My skin had never looked better!,,
Lisa D.,3,2020-01-28,This moisturiser is great for sensitive skin as most moisturiser really irritate my eczema but this keeps my skin nice and hydrated without irritation.,,
Talia N,4,2020-01-28,Very nice product! At first I was scared to test this lotion but after many uses my skin feels soft and doesn’t break out often. Would recommend to anyone with sensitive skin that needs a good body lotion!,,
Taylur Jo,3,2020-01-28,She’s a good product. Smells very good and leaves my sensitive body nice a smooth! Love using after a long day out in the sun,,
Sandy Ka,5,2020-01-28,"Great for sensitive skin, not overly oily but the scent isn’t super enjoyable. I would like a different scent something more refreshing.",,
Abbie Fi,5,2020-01-28,"smells great never any problem for my skin, very soft afterwards..always have this on hand for myself and for other",,
Saige Ra,5,2020-01-28,Love this so much!! It is so amazing it is so great!! The smell is so good and you will love it!! Don’t wait to get it!! You won’t be regretting it! Love it so much,,
Kendra T.,5,2020-01-28,"Mi piel es super sensible y me encanta tener un producto que sea para eso, me encanta el olor y la presentación que se hace fácil de utilizar",,
Shantal Al,5,2020-01-28,"I really like it, it makes my skin feel softer and hydrated. It last a few hours. I would improve this product by adding more aroma. Don last too long but its good for sensitive skin. I would highly recommend for sensitive skin.",,
Allison R,5,2020-01-27,All very sensitive skin in this part it keeps my skin moisturized all day long. I recommend it￼,,
Kayla G.,5,2020-01-27,"Leaves me feeling so smooth, smelling good and gives my dry hands and body a nice rejuvenated feeling. It also does not bother my sensitive skin. I absolutely love this lotion. Do yourself a favor and get it now.",,
Kelsey Ra,4,2020-01-27,I do have sensitive skin so I purchased this to try it out. My skin isn’t overly sensitive so for me I didn’t really tell a a major difference. It didn’t cause my skin to breakout though.,,
Mandy Bi,5,2020-01-27,One of the best lotions I’ve ever used! Didn’t break my skin out and didn’t cause any irritation.,,
Hailey Ad,5,2020-01-27,"Totally in love with it, I have super dry skin thats constantly itchy and this lotion works wonders.",,
Key Mc,5,2020-01-27,For Sensitive skin users like me! Its gentle and non scent so its a pretty good combination.,,
Lynnea N.,3,2020-01-27,Dove is not my favourite skin care product at all. I only use their lotion when it’s an only option. I mean it does the job and smells good but I feel like it just leaves my skin still needing more moisture,,
Madison A.,5,2020-01-27,"I honestly always go for the Dove sensitive skin bar soap because I know it won’t clog my pores, but I decided to give this a shot when my local store was out of my regular lotion and I wasn’t disappointed whatsoever! I like doves sensitive skin products.",,
Dawn Fo,5,2020-01-27,I love this lotion. It has a fresh scent to it and it’s great to hydrate your skin. It’s long lasting and gives you that smooth feeling. I use it after each shower. I would definitely buy this product again.,,
Emily Ev,5,2020-01-27,I love this soap! It really is great for skin that gets easily agitated like mine and dry skin. It smells very nice too and the bottle I had lasted me a long time.,,
Rebecca Hy,4,2020-01-26,"Not greasy, quick absorbing, great for sensitive skin! Not too expensive. It last pretty long time. Not a fan of the pump it leave too much product in the bottle when it gets low. Def would recommend",,
Charity C.,2,2020-01-26,"It’s a good texture and everything, I really like it, except I think I’m allergic to something in the formula because it makes my body itchy.",,
Sarah Na,4,2020-01-26,"Excellent moisture for sensitive, combination skin. I have fair skin and am always looking for new products to try that moisturize well and deep without being greasy or leaving a residue, and this does the job!",,
Rachel El,5,2020-01-26,"I work in the health care field and wash my hands a lot. This helps keep my hands so soft and from drying out. Plus it doesn’t have any perfumes to irritate my skin. Love this product, especially in the winter yet months.",,
Briana Va,5,2020-01-26,"Wonderful smell, leaves my skin moisturized and doesn’t feel super heavy on my skin like most lotions do",,
Brook Sw,4,2020-01-26,"This was perfect for my dry skin, especially through the winter season. It’s affordable, it works wonders, and you can feel it working from immediate application.",,
Ashley Ga,5,2020-01-26,Very hydrating and easy to spread. It’s also not a thick feeling when you’re done applying it. Light scent nothing too overwhelming. I used it every night when I still had my bottle. I would buy it again after my current bottle of lotion is done.,,
Shelby Ha,4,2020-01-26,"i’ve always had very sensitive skin, and most lotions use to make my skin break out and until i came across this lotion and it really has helped. it also makes my skin extremely soft and never leaves it very dry.",,
Emily Se,4,2020-01-26,This dove product was great for my son who has eczema and dry skin. He’s also got sensitive skin as well. So we tried this out and it worked great for him. We only use it if his eczema isn’t flailing up too bad though. But it does what it’s supposed to!,,
Paula Ab,5,2020-01-26,My daughter have a very sensitive skin and this is what I use for her and works so well!! I hardly recommend!!,,
Khija Ro,5,2020-01-26,I don’t really have sensitive skin but my skin can get very dry so I use this to add moisture and it leaves my skin feeling so silky.,,
Madison Va,4,2020-01-25,"I get a little sensitive, ya know, in all the wrong places, this, doesn’t cause itching or irritation, it smells clean, feels good. Great product and well thought out for sensitive skin haters such as myself.",,
Manuela,3,2020-01-25,"i found this product a bit over priced, it worked fine but the price was too high compared to other body lotions and worked the same,&nbsp; would improve it by making i more special and authentic a pro was its packaging... very neat! i wouldn't by this again as i can just get a cheaper one to do the same job",,
GRECIA M,5,2020-01-25,Me gusta mucho la linea de dove tanto jabon como cremas son especiales para pieles sensibles y resecas el efecto de hidratacion me dura todo el día dejándola suave por horas y su aroma me fascina si lo recomiendo toda la linea de dove,,
Baer La,3,2020-01-25,Basic body lotion that does the job but a generic brand will act very similar. Sensitive skin ingredients are not overwhelming.,,
Christine We,5,2020-01-25,"This is an excellent everyday lotion that smells fresh and is gentle if you have sensitive skin. I use it primarily in the summer before weather conditions require a more hydrating moisturizer. Well priced, economical, and a great overall lotion.",,
Sade He,5,2020-01-25,Love love love this product has amazing smells. Love that it isn't thick. It is very creamy and smooth. Brightens your skin and eczema is moisturized.,,
Cheyenne Br,4,2020-01-25,I truly have the most sensitive dry skin and literally any product by Dove is my go to. The sent is super mild but leaves me feeling like I smell fresh. My skin is always happy and hydrated when I use this product. And I have never had a bad experience using Dove.,,
Keri Po,4,2020-01-25,"This was good for sensitive skin! Some sensitive skin lotions still make me break out, but this one was great! I would recommend this lotion to anyone who has had trouble with sensitive skin and products before!",,
Carly Bu,4,2020-01-25,"I absolutely loved this product. It was perfect for my legs when they get very dry, it helped them so much. And I appreciate that it is meant for sensitive skin. I would definitely buy the Dove Body Lotion for Sensitive Skin again and I recommend it to anyone who has sensitive skin like me.",,
Nora Ko,5,2020-01-25,smells really good! I personally have a really sensitive skin and this product doesn’t irritate my skin and my skin feels super soft after! The price is perfect for the product and i would for sure recommend this!,,
Nicole M.,4,2020-01-25,I like this product. It’s not my “must have” but it’s been great to travel with for work- its moisturizing but doesn’t irritate my skin in any way.,,
Carrie Wi,5,2020-01-25,"I use this product everyday and at night, Leaving my skin, smooth help with dry skin, great smell,",,
Debra Mo,5,2020-01-25,"This is a little pricey but it is worth it for my sensitive skin, not to thick or not too oily. Lower the price and I would buy more frequently. It is gentle on my skin.",,
,4,2020-01-25,This lotion goes on well and soaks in nicely. It feels nice and lasts longer than some others!,,
Samantha Ti,5,2020-01-25,I have very sensitive skin and it is often hard to find sensitive skin products at an affordable price. This lotion does a good job at an affordable price.,,
Jamie Vi,4,2020-01-24,"Smooth, long lasting, clean scent that doesn’t irritate my sensitive skin or my sensitive to scents",,
Erica Da,3,2020-01-24,"Left my skin feeling super soft, not greasy! Also definitely brought my skin back to life. Made my tattoos pop!",,
Amanda L,5,2020-01-24,This product is perfect for every family member. I can use for myself and baby! The product is soft and doesn’t burn the eyes. It leaves everyone’s skin very soft and not dried. I apply a lotion by dove after for even softer skin.,,
Alyssa Sa,4,2020-01-24,"I think this product is very good and would definitely recommend getting if you have sensitive skin, it’s very cheap and not streaky on the skin!",,
Alayna Ke,5,2020-01-24,Very good for my sensitive skin I love the product it did the job very well and took all the dryness out of my hands.,,
Annah Pr,5,2020-01-24,I have always struggled with sensitive skin. Dove’s sensitive skin lotion will always be a must need grab for me. It smells amazing and makes my skin feel amazing too. 10/10 would buy again.,,
Gabrielle La,5,2020-01-24,"This product is amazing!! I found it did exactly what I needed to do and it lasted, this would definitely be my go to product. It was gentle for my skin and didn’t leave any residue. I recommend this to anyone who works with their hands lots! ￼",,
Aaron O',4,2020-01-24,Used it a while ago seemed to work well with my sensitive skin and is a good value for price,,
Alison Ro,5,2020-01-24,This lotion is a great consistency and has a very light sent. It lasts a long time and is easy to find in stores. Very affordable! I have used this since I was very young and everyone in my family uses it.￼,,
Rachel W,5,2020-01-24,This lotion is light and super moisturizing. It did not give me any sort of allergic reaction.,,
Kayla Mc,4,2020-01-24,"This product is really great. It’s helped me a lot. It smells really nice. I wouldn’t improve anything it’s great. Nice size bottle and not to pricey, it’s in a great price range. I would buy it again.",,
Adele Mc,5,2020-01-24,"AMAZING! So good for sensitive skin, doesn't leave an icky residue. Smells a little weird but other than that amazing! Will be using again.",,
Tammy Le,4,2020-01-24,I have sensitive skin so I have to be careful what I put on my skin otherwise I breakout. I thought this was a very good product it wasn’t greasy it want on smooth the scent wasn’t over powering. I would it this again.,,
Paige Eb,5,2020-01-24,dove has always been one of my go to brands as their products always amaze me. i can have dry skin sometimes and so i bought this cream and after a few days about a week or so i saw an improvement in how nice and moisturized and soft my skin was. they smell is amazing too it wasn’t too scented and even got compliments from family and friends when i used it.,,
Lauren Gr,5,2020-01-24,"I have very sensitive skin and I’ve never had a reaction using this, it leaves my skin feeling very soft",,
Kd Sp,5,2020-01-24,Smells very good makes my skin feels so soft and hydrated definitely a good purchase love using dove products the are all really kind to my skin especially this one,,
Sandra Re,5,2020-01-24,They is very smooth on the skin! It definitely gets the job done after hopping out of the shower !,,
Grazielle Ma,5,2020-01-24,This product is wonderful!!! My skin is more soft and beauty!!!! Super worth buying!!!!,,
Carlos G.,5,2020-01-24,"I have really sensitive skin and it’s usually dry and this just helps me get it more smoother. I honestly love it, from the smell to the way it leaves my skin. I would definitely keep buying this, you should give it a try!",,
Taylin.Xo.Xo Sm,5,2020-01-24,Good easy nice smell wasn’t greasy was smooth didn’t need to use a lot was not slot in the bottle,,
Kaitlyn Be,5,2020-01-24,I love this product I actually use it on my son we use it pretty much every night I wouldn’t really improve anything on this product he has very sensitive skin and it actually doesn’t make his psoriasis flare up so it’s pretty nice,,
Zoe Wh,2,2020-01-24,"This product hardly did its job at moisturizing, and caused a slight stinging to the skin when applied in to a flared up eczema patch. Not a fan of the scent but there really isn’t one.",,
Pippi He,5,2020-01-24,Love the smell and texture. Works very well for my sensitive skin. I also use the bars and both are great!,,
Jay Je,4,2020-01-24,"This product works well for sensitive skin, very hydrating. I wish it had a different scent or no scent at all!",,
Tailah Be,5,2020-01-23,"Being someone with sensitive skin this product felt very comfortable on my skin. Lasts up to 24 hours and relieves my dry skin. Reasonably prices and comes in a nice pump bottle, product comes out easily.",,
Jackee Mo,5,2020-01-23,Dove is the best brand to me and it’s very great for sensitive skin. The price is reasonable as well!,,
Lindsay So,3,2020-01-23,"My husband has very sensitive skin, we tried this as an option and it just didn’t do the trick unfortunately.",,
Isyse G,5,2020-01-23,This product definitely helped with my sensitive skin. Perfect price for what you get and how much it works. It doesn’t keep moisture as much as I would like. I had to use it about 5 times a day to keep moisture in my skin.,,
Killian Ho,4,2020-01-23,Super light and not sticky but would like it better if it didnt wear off so fast. Drys very quickly,,
Raven J.,4,2020-01-23,Since I have eczema I use this on my legs when I get out of the shower. It’s great after you shave.,,
Rae,5,2020-01-23,I have a bad case of eczema. And this stuff is AMAZING! My skin feels nice and smooth after putting/using it for a long while. I love this stuff,,
Destiny Ma,5,2020-01-23,This makes my skin so soft . It’s also great for people who have really sensitive skin.,,
Heather Da,5,2020-01-23,"I love all Dove products! They are light and airy and never feel like I have a film on my skin. It smells amazing and the smell is not too strong. I use this on my toddlers as well, it’s that gentle!",,
Ezre Ho,4,2020-01-23,"Really nice texture, skin felt so soft and smooth but my skin is particularly dry so it didn’t moisturise it for long",,
Erin G.,5,2020-01-23,I have sensitive skin that gets red and splotchy when I take a hot shower. This combined with the sensitive body wash prevents my skin from freaking out even in a really hot shower,,
Lisa B,4,2020-01-23,Great basic body lotion. No bothersome smell. Didn’t cause any reactions but did feel a little greasy. Good option for a cheaper lotion!,,
Sandra Du,4,2020-01-22,"Very good product, I will keep using it. Pros it lasts for 12 hrs, cons a@little pricey for my budget",,
Gabrielle Ca,3,2020-01-22,Good lotion. I love dove brands. But never keeps my skin moisturized. It is sensitive skin though so I never have broke out from this lotion,,
Viera Je,5,2020-01-22,"I like this because its soft to skin and really nice. It has a wonderful scent and I can’t think of anyways to improve it, it is perfect for me. I use this a lot, especially when I’m showering. I would also recommend it to anyone looking for a body lotion",,
Rashel R.,3,2020-01-22,I love the Dove body line but wasn’t to crazy about the lotions. I much rather stick to the bar of soaps and the hair shampoo,,
Samantha K.,3,2020-01-22,This product made me break out in a rash. It says it’s for sensitive skin but all dove products seem to affect me the same. It is at a good price point but didn’t do anything for me. I will stay away from this product.,,
Megan W,4,2020-01-22,"incredible for sensitive skin, very smooth and gentle after shaving would definitely recommend",,
SherriAnne De,4,2020-01-22,Great everyday moisturizer. I feel like I get the best use out of it when I apply right after the shower. I have severe dry patches during winter and this does not get rid of it. I like that this didn’t irritate my sensitive skin. I do like this during summer as a light weight moisturizer. Highly recommend for normal skin. Also very affordable!,,
