username,rating,date,review_text,pros,cons
Ella Sa,5,2023-05-01,I love this product. I have very sensitive skin on my face and this is the first product to work for me. I am obsessed!!,,
Bo Op,4,2023-05-01,"I love this product and ensures that my skin does not become too dry throughout the day, not very special tho but i like it. so i would buy it again..",,
Teigan Fe,5,2023-04-30,I use this product every day if not more. It is so easy on the skin and has never caused any irritation. I love how lightweight it is. ￼One of my favorite products I’ve ever bought. ￼,,
Lexi Pr,5,2023-04-30,"This product is always in my skin care routine! It makes me feel so good when I put it on and I would not use any other moisturizing lotion! Seriously, recommend, you should definitely get this! ￼",,
Racha El,5,2023-04-30,"This is an amazing product! It’s soft and lightweight, and it has a rich and thick formula. Its a really good brand and its not expensive! It’s easy for the go and it has made my skin super soft. I really recommend this brand.",,
Alexandra A.,5,2023-04-30,I always switch back to this product whenever my skin is acting up. I have acne prone - combo skin and this always helps to keep my skin moisturized and clears my acne up right away Definitely recommend if you need a clean and simple moisturizer!,,
Arielle Wa,4,2023-04-30,"When I worked in a dermatology office as an MA, we primarily recommended CeraVe and Cetaphil to patients looking for skincare. I use CeraVe’s foaming wash and this lotion is also great!",,
Savanna C.,5,2023-04-29,"I absolutely love this product , I’ve been using it for ages and it works perfectly. It has no fragrance to it and one thing I can say about it is a little goes a looooonnnngggg wayyyyy.",,
Alea C.,5,2023-04-29,I've been using this moisturizer for about two years consistently now and it has never let me down. I use it day and night and it never leaves me to oily but always leaves my skin hydrated and prepped for makeup.,,
Firstname La,5,2023-04-29,this product has made my skin so so smooth. it lasts very very long and i use a good amount every day. skin is nourished and it not dry or greasy all day.,,
Makayla Ho,4,2023-04-28,"At first I was liking this because my boyfriend recommended it to me but after I was trying it for a couple weeks I figured out this is what was making me break out and I have a dry and oily skin so I was hoping this would help with the dryness, but it didn’t.",,
,5,2023-04-27,I have normal to dry skin with rosacea. This moisturizer works really well for me. It hydrates without irritation. I have been using this for years.,,
Michael G.,5,2023-04-27,"This is my go to lotion for after I shower. It really moisturizes my face very nicely. It is non greasy as well, has a velvet texture. Lightly scented as well. Love it.",,
Lacey H.,5,2023-04-26,This is the best lotion it has moisturize my face so much I highly recommend it to people with sensitive skin ￼ as to it is not irritate your skin whatsoever. I even use it on my kids sometimes because it’s made for that type of skin. It doesn’t make me break out. It makes me feel so refreshed after shaving.,,
Daisy Na,5,2023-04-26,"I’ve always had very dry skin, once I purchased CeraVe I’ve noticed my skin almost glowing. It’s crazy what this amazing product has done, no more flaky skin for me !",,
Bailey Ba,5,2023-04-26,"For ten years I’ve struggled with a horrific rash on my legs that was ultimately ruled a combination of allergens, dry skin, and anxiety. I’ve tried everything from itching creams to topical steroids. I was embarrassed to have stains all over my clothes and sheets from constant opened wounds. This moisturizer changed everything. While dealing with the root cause, this moisturizer eliminated one of the root problems and stimulated healing faster than anything I had tried before. So now, when I do have a bout of anxiety, I make sure to apply this moisturizer to promote healing and use it everyday to keep my skin stronger and healthier. I’m proud to say I no longer worry about scabs and stains.",,
Sarah Mu,5,2023-04-26,This moisturizer is light but also gets the job done. It works great for normal to dry skin. I have used it for two years now and have not had any breakouts caused by it!,,
Megan H.,5,2023-04-26,"I love using this moisturizer especially for everyday, it’s light so that you can’t feel it but very moisturizing. I use this moisturizer on its own and under makeup!",,
Aubrey Pf,5,2023-04-26,"This moisturizer is perfect in every way! It feels light, is scent free, and doesn’t irritate my sensitive skin. I break out frequently on my hairline, so I’ve been looking for a light moisturizer that doesn’t clog my pores. This moisturizer is just that! I highly recommend it if you have sensitive skin or are prone to allergic reactions.￼",,
Leyla P.,4,2023-04-25,Sehr gut für Gesicht und Körper! Habe empfindliche Haut und es funktioniert sowohl am Körper als auch im Gesicht. Die Lotion spendet extrem viel Feuchtigkeit den ganzen Tag über und zieht schnell ein. Sie ist geruchslos was ich sehr angenehm finde.,,
Sophia Ma,5,2023-04-25,"The cerave moisturizing lotion is my favorite moisturizer ever. its so hydrating, keeps ur skin looking good and fresh and its just something you need for your daily routine! 100% recommend",,
Perryn Fi,5,2023-04-25,I have bad acne and this product pairs perfectly with the products that I use for my acne and skin in general! A total staple and I will always repurchase!,,
Raiden Ha,5,2023-04-25,"I discovered this brand in general when I was struggling with severe sensitive skin and horrific acne, that was 3 years ago! I use it daily on my face and body, I just can’t go without it.<3 It is hypoallergenic, non-comedogenic, and not overwhelming or thick like other lotions. It aided in healing my acne and dry skin! 10/10 will forever recommend.",,
Sophia Fa,5,2023-04-25,"I love this product! Leaves a natural glowy finish. It doesn’t feel greasy in your skin, so I love that! Great for sensitive skin a pairs up nicely with makeup! Overall: 10/10",,
Counstance Ro,4,2023-04-25,This is a great daily moisturizer it penetrates the skin very well and keeps it moisturized through out the whole day . I use this product on my face with my dry skin and it keeps me nourished and soft,,
KECHIA C.,5,2023-04-25,I love the texture of this skin moisturizer. It gives the body at great feeling when used after a daily shower. great!!!,,
Darnisha Co,4,2023-04-24,Absolutely love this product paired with The healing Ointment perfect pair for looking like a glazed donut. CeraVe products are top 3 best in store brands.,,
Jazmyn M.,5,2023-04-24,This product gave me the best moisture I needed for my body ! Especially during the winter! Perfect to wear day and night does not disappoint! Recommend,,
Anna C.,5,2023-04-24,I recently started doing more skincare and picked up this moisturizer and I absolutely love it! I will repurchase it in the future because it makes my skin feel great.,,
Xim Bo,5,2023-04-24,"I’ve been using this lotion for YEARS and my skin is amazing. Not only that but, it works great with my acne medication. (Also because I’m prescribed this lotion). I mainly use it on my face but it works wonderful as a body lotion as well.",,
Kate D.,5,2023-04-23,excellent product which provides a nice clean refreshing feeling when applied. Absorbs well into the skin and does not leave you feeling sticky/gooey. Good for use by both Men and Women as it does not have an over whelming fragrance other than just clean!,,
Christian Es,4,2023-04-23,It doesn’t help progress like with your skin but it helps keep your skin as it is it is very moisturizing. You can use it for your face your body anywhere it has no scent and that is very good for sensitive skin.,,
Rebecca Fr,5,2023-04-23,"This lotion is light, fragrance-free, good under makeup or during warmer months. My skin feels nourished, not oily. Top choice for this TN gal!",,
Daniela Na,5,2023-04-23,"Comence a utilizarlo hace dos años, y mi rostro cambio a un 100%, pruebenlo, de verdad, y al incluir los demás productos de la marca, obviamente obtendrás mejores resultados ❤️",,
Aylin F.,5,2023-04-22,I love cerave.this moisturizer is great for everyday.I feel like it really works for dry skin.Not to mention it has hylaronic acid for hydration.,,
Bri Da,5,2023-04-22,a little of this product goes a long way for me! I was hesitant to use on my face bc of the consistency but it worked really well and I had significantly less dry patches after,,
Kayleigh Go,5,2023-04-22,"This moisturiser is perfect for dry skin but is also very light weight leaving your face feeling moisturised and fresh. Great product I have repurchased many times, would definitely recommend.",,
Yoseicris Ac,5,2023-04-22,"Es uno de los mejores productos de skincare por su excelente aporte de hidratación a mi piel, es indicado para pieles secas. Me encanta que se absorbe súper rápido y no deja sensación grasosa. Además que ayuda a reparar la barrera protectora de la piel. Se puede usar en el rostro y cuerpo. La recomiendo 👍🏼",,
Jaime Pe,5,2023-04-22,"Great moisturizer! Awesome price! I have used CeraVe moisturizer, and cleanser for years. I get compliments on my skin everyday at 51 years old",,
Sophia Ma,5,2023-04-21,"Cerave is a product i would buy over and over again! This specific product makes your skin feel super hydrated and if your skin doesn’t look the best in the morning, this daily moisturizing lotion will make your skin look hydrated and spot on.",,
Stephanie Mu,5,2023-04-21,"EVer since I started using this lotion on my face it’s helped so much with the dry skin. I use it after showering, when shaving my face, shaving my eyebrows. It just helps my skin heal and it helps avoid the crackle. I love it .",,
Leesa Se,5,2023-04-21,I used to pay $30+ for my moisturizers but CeraVe is honestly where it’s at. I live and die by this brand. I use every last drop of each bottle (hence why there’s no lid in the picture). I love how light the lotion is on my skin and makes me feel moisturized but not greasy. LOVE!!,,
Pascaline Te,5,2023-04-21,"This hands down is one of the best lotions I tried. Easy to apply, spreads nice and easy and leave your skin nice and soft. I definitely will purchase again.",,
Makayla Mu,5,2023-04-20,Love it and the way it is with your face on the top of your face and your head in your head and the back and back on the back and your face and the front of the head on your face is really beautiful,,
Sadaf Su,4,2023-04-20,This is a pretty good moisturizer not only for you face but also your body. I used to use this as a moisturizer before my makeup but switched because I found better ones for my face. Although like I said it works great for your body.,,
Mariela Ba,5,2023-04-20,I have a combination of oily and dry skin and this is by far the best I’ve used. It doesn’t clog pores and does not leave your face feeling oily. I use it under make up as well,,
Sierra Mi,2,2023-04-20,"It’s for people who have dry and unbalanced Dryness to the face and I’ve used it in the past, and one thing I can say it does with it says on the bottle￼",,
Capsin B,5,2023-04-20,Does it’s job well !! I use it every morning and I feel great after… I’m still on the search more moisturizers that cater toward oily skin but it’s still a 10/10.,,
Sey O.,5,2023-04-19,I have the value size 19 oz. It is a must have. Good for my face and neck and hands. Not greasy. Has a light scent. I'd recommend it to acne prone skin types too,,
Allison D.,5,2023-04-19,I have extremely dry skin and this moisturizer works well for me. It flies on smoothly and absorbs pretty quickly. Doesn’t feel greasy.,,
Brooke Th,5,2023-04-18,"i put this on as soon as i wake up, this product is my favorite thing ever. i currently use this as a moisturizer and a primer 😆it’s that good !!!!! i totally recommend this product for normal to dry skin girlies !",,
Kaling Ng,5,2023-04-18,This brand lotion makes my face feel really good and it’s great for all skin types. It can also be used for your face and body. It’s very hydrating.,,
Giada De,5,2023-04-18,I use this product everyday and absolutely love it! helps make my skin so soft and moisturized. I put it on everyday after i cleanse my face and it works like a charm.,,
Hana Ca,5,2023-04-17,"i have had very bad acne all my life and after getting on medications that dry out my skin heavily, this is the only moisturizer that heals the skin and doesn’t make it oily, but super soft!",,
Jessica Ma,5,2023-04-17,CeraVe moisturizes and restores skin barriers. CeraVe is developed with dermatologists. Very light weight and oil free. Fragrance free. Hyaluronic acid.,,
Anya Pe,5,2023-04-17,"I have lots of super dry spots and super oily spots on my face, and this moisturizer is the perfect balance to keep all parts of my skin happy. I love it!",,
Mikhayla At,5,2023-04-16,"A staple in my skincare routine. It is a light moisturizer so might not be suited for really dry skin, but it’s hydrating and wears well under makeup!",,
Abria Ol,4,2023-04-16,This product is a normal face moisturizer and works well on dry skin. I have combination and it also helped with my skin. I would recommend this for dry or combination skin.,,
Estefania Bu,5,2023-04-16,"The CeraVe Daily Moisturizing Lotion is really good and affortable, you can find it at walgreens, CVS or your local drug store! i would recommend buying the CeraVe hydrating facial cleanser with it, so when you wash your face you can aply the Lotion",,
Rycki B.,5,2023-04-16,I bought this after my dermatologist recommended. This is the best moisturizer for medium to oily skin as it’s very lightweight and immediately sinks into your skin.,,
Salem A.,5,2023-04-15,"This lotion is super duper lightweight. It feels really nice on the skin. At first I only used thick lotions all over but now, I only use the lotion for my. 10/10 recommend",,
Lovanda B.,5,2023-04-15,I started using this as the moisturizer in my skin care routine. It’s unscented and a little goes a long way. It absorbs into my skin and doesn’t leave it feeling greasy. I haven’t experienced any irritation since using this and my skins always looks and feels moist.,,
Bria P.,5,2023-04-14,"I have been using this lotion (and the Walmart generic version of it) for years. I am impressed with the way that, unlike others I have used, it fully absorbs into my skin, and leaves my hands feeling clean and dry (but not too dry) within seconds of... See more",,
Kindrid S.,4,2023-04-13,"This is a great moisturizer for the summer, thin but not too thin as to not be moisturizing. I do think that I need a thicker one for the winter, and I have combination skin, so keep that in mind.",,
Samantha R.,5,2023-04-13,This is the only product that helps my skin stay hydrated all day it does get itchy when I sweat but other than that it's a good product I love it and hope to try more product of same brand,,
Righteous .,5,2023-04-13,Really moisturizes your skin all day and good for your skin/body. Especially for dry skin or texture skin. Brings back glowing and hydrating skin. Restores,,
Haley Co,5,2023-04-13,"Recently switched to this moisturizer, and my skin is the happiest it’s been in a long time. Such a simple formula, and so lightweight, which is a huge plus",,
Charlotte Gr,4,2023-04-13,"this moisturiser is great for your body or your face. i think it is very much worth the price, but does feel a bit too heavy if you use it on your face.",,
Julia K.,5,2023-04-13,I have been using it since lockdown and it has changed my life. It got rid of redness on my face and helped with acne. If you want your makeup to look glowing use it as your base for makeup. The best one here :),,
Noelle Be,4,2023-04-13,This product is great as an all-around moisturizer. I have combination skin so I typically prefer using the cream version of this moisturizer on my face for a deeper effect and then this lotion EVERYWHERE else for great hydration. Tried and True product :)),,
LibbyKate Ro,5,2023-04-12,I got this and don’t regret buying it!!!! It stopped my break outs and it is so hydrating. It leaves my skin soft and health 100% recommend ♥️♥️♥️♥️♾️♾️,,
Ari Ri,4,2023-04-12,"I really like this moisturizer for everyday use. Not thick or greasy, and great for my sensitive skin. Lasts a long time and is great value for money.",,
Leanne Ha,5,2023-04-12,"Great for the skin, actual results, a little pricey but worth it. I have very very dry skin so I'm willing to put in the money for that my daughter and I both love this part",,
Daniela Re,4,2023-04-11,"I bought it because I saw very good reviews on tik tok, I use it twice a day in the morning and at night after my serums, the texture is light and even a little refreshing, it's free of odors, I liked it a lot until they started me Light acne started to appear, I began to use less product thinking that it could be the cause but the acne continued, my skin is sensitive and with redness, perhaps the same thing will not happen to another type of skin, I continue to use it but rarely do I not I will buy again",,
Mariah B.,5,2023-04-11,I love this moisturizer! It's moisturizing without being heavy or greasy like my last moisturizer. Perfect foundation before I put on my SPF for the day.,,
Johanna Ca,5,2023-04-11,I bought this to keep my new tattoo moisturized and it was perfect!! It lasted so long I only needed to apply once in the morning and once before bed. It wasn’t scented so it doesn’t irritate the skin. Definitely recommend to keep dry skin soft and hydrated.,,
Aisha Kh,5,2023-04-11,"I’ve been using this Cerave Moisturising lotion for a few months twice a day and it is perfect for dry skin, the lotion is very light weight compared to other brands and does not leave your face feeling “heavy”. Would recommend!",,
Katie H.,3,2023-04-11,"I feel that I can defiantly find a better moisturizer but this is what I’m stuck with for the time being, this moisturizer is on the thinner side and does hydrate the skin",,
Josilyn Ya,5,2023-04-11,This moisturizer is my all time favorite! It softens your skin and gives the the best glow. You won’t ever have dry skin again while using this product!,,
Anthony L.,5,2023-04-11,"This is by far one of my favorite lotions that I use on a daily basis. It is the perfect texture and it is not too clumpy, or too soft. I like the feeling that it leaves on my skin.",,
Giselle Be,5,2023-04-10,This Cerave lotion is great for hydrating. I use it everyday! I strongly recommend this product because it works so well and lasts a long time. Please buy this!,,
Breanna N.,5,2023-04-10,"Cera Ve is the one brand I can count on for my skincare! The Daily Moisturizer has no scent, hydrates the skin, does not irritate my skin at all. I’ve been using this for 7+ years and will continue to repurchase.",,
Bre Fe,5,2023-04-09,This moisturizer has helped transform my skin. My skin is usually dry and flaky but not anymore. I totally recommend using this for all of my dry skin peeps!,,
Ava Ju,3,2023-04-09,Apply liberally as often as needed or as directed avoid direct contact with us if contact occurs once thoroughly with water moisturizers and helps restore the protective skin barrier with three essential ceramides and hyaluronic acid developed with dermatologists ￼,,
Autumn Hu,4,2023-04-09,"I have oily acne prone skin, so finding a good moisturizer that won’t cause MORE oil is a struggle. It doesn’t take much product to lightly coat your whole face, I use it everyday!",,
Emma Mo,4,2023-04-09,"I love this product so much,it work very well I used it for like 4-5 months,I recommend this product just apply in your skin every morning and night 🤭",,
Sara C.,5,2023-04-09,This is great for moisturizing my hands. It dries relatively quickly and doesn’t leave me feeling sticky or greasy. I keep a bottle in all our bathrooms and at my office desk so I’m always ready.,,
Liz S.,3,2023-04-08,"It does leave my skin soft, but my face feels dry quickly after using it. It’s a good product, but there is definitely better out there.",,
Mariana Ve,5,2023-04-08,Llevo 3 años usándola ya que tengo piel grasa y tendencia al acné. Me encanta su textura ligera pero a la vez si te hidrata bien el rostro la súper recomiendo.,,
Kayleen Co,5,2023-04-08,The cerave Daily moisturizing lotion is amazing and you can put it under your make up it works so well basically when you have dry skin and it hydrate your skin ￼,,
SUSANNA T.,4,2023-04-07,E' indicata per il viso e per il corpo delle pelli secche e molto secche e sembra una buona crema idratante che non unge e rispetta la pelle.E' senza profumo,,
Savannah Ho,5,2023-04-07,"It clears up any acne or anything else on your face that you don’t want. It is the best and ￼great for dry or sensitive skin. If your looking to pair it , get the the Foaming cleanser.",,
Destiny B.,5,2023-04-06,This is my everyday facial moisturizer… it doesn’t break me out. It keeps me skin hydrated what much else can you ask for! It’s the best of both worlds!,,
Angie Jo,5,2023-04-06,"Whole body moisture and specifically my face doesn’t break out when I use it. Lightweight, non greasy, absorbs well and hydrates! I use it daily",,
Daryn Ba,4,2023-04-05,Its a light weight moisturize that is perfect for my combination skin. It is my favorit daily moisturizer and I can barly feel it on my face. I highly recommend.,,
Daniela Mo,5,2023-04-04,"When I started using it, my skin was very dry and without movement. Weeks after using it daily, my skin looks radiant, luminous and supple. Everyone tells me I look younger and I even feel like I don't need foundation to make my skin look juicy the way I like it.",,
Isabella Ha,4,2023-04-03,When I applied this product it made my skin feel very hydrated and moisturized!my skin was very dry before I used this product & now it is hydrated!,,
Ava J.,4,2023-04-03,"I use this lotion on my face every morning. It leaves a smooth finish without being oily, and I love how it has no fragrance! I also use it on my arms and neck if I am feeling dry. I recommend this lotion!",,
Tricia Li,5,2023-04-02,"As an expecting mom, this is my go to lotion for my whole body, hands, feet, face, mostly importantly my growing belly! Great at keeping the itch at bay!",,
Cee J.,5,2023-04-01,So I initially got the mini version because I was new to cerave and wanted to try it out. But I am sold. Using this lotion feels so great on my skin!!! It just absorbs so fast and makes my feel skin feel moisturized without having to put too much on. I like how it absorbs fast because I’m not a fan of having sticky skin especially after taking a shower. Skin definitely feels smoother with consistent use,,
Claudia Br,4,2023-04-01,My experience with this product has been very good because it leaves the skin soft and hydrated.It is a cream for normal skin and nothing greasy.,,
Marlie El,5,2023-04-01,"It is for all skin types and I highly recommend it for dry skin. It is very good and keeps the skin soft like a baby's. It is very cheap, it is perfect, everything you need for your skincare",,
Savanaugh Le,5,2023-04-01,"Looking for a good moisturizer on a budget? Look no further than this Cerave Moisturizing Lotion! I just recently started using Cerave about a month ago and my skin has never glowed as much as it has using this! I’ve tried so many moisturizers to combat my dry skin but this one takes the cake! Plus, it comes in three different sized packages! Meaning this moisturizer is ready to go anywhere and do anything!",,
Charise Ba,5,2023-04-01,"I absolutely love this brand of moisturizer for my facial area and skin on my face as well, there is such a cooling and refreshing sensation after I use it and I love that feeling.",,
Kristie Ho,5,2023-03-31,Very moisturizing and doesn’t leave you greasy. My son is on accutane for his acne and we use it every morning and every night to keep his skin from peeling.,,
Alexandra Sm,5,2023-03-31,I use this right when I get out of the shower on both my face and my body. It’s really moisturizing without being greasy. I can also layer other products overtop and it never pills. It’s a no frills yet awesome product.,,
,4,2023-03-31,"Great night time moisturizer, doesn’t cause any breakouts and makes my skin super soft in the morning. I also like to use this on my body before a spray tan because it’s light weight",,
Peyton Wh,5,2023-03-31,I have rosacea and super sensitive skin and this works for me! I have normal to oily skin and this product doesn’t leave my face oily after application. I would not recommend the AM and PM’s from this line. This does just fine for AM and PM!,,
Maria Sa,5,2023-03-31,"Amo esta crema es muy buena y deja la piel hidratada y hermosa es económica y vale la pena la recomiendo, la marca es general es buenísima me encanta",,
Bethany S.,4,2023-03-30,"Love this moisturizer. It's a thin and not too heavy lotion, good for summer. I also use this under a thicker moisturizer during the colder months. But I wouldn’t say it’s moisturizing enough for dry skin.",,
Ashley Lo,5,2023-03-30,This lotion keeps my skin moisturized all day long. I have very sentisitive skin and can get dry and cracked easily but this lotions works wonders for my skin and I only have apply once a day.,,
Sandra Oc,5,2023-03-30,I love how my skin feels so smooth and youthful and how it got rid of the acne of my forehead. I have recommend it to all of my friends. I also use CeraVe hydrating facial cleanser!! Best moisturizer ever.,,
Kristen Wi,5,2023-03-29,This product works very well on dry skin! It moisturizes the face very well and keep a you glowing! You should definitely purchase it if you have dryness in any area on your face.,,
Malika Be,3,2023-03-29,"I personally am not a fan as well as members of my household. Also my NP told me it’s comedogenic, vanicream is better in my opinion for blemish/congestion prone skin. Also it’s totally allergen friendly!",,
Samantha G.,5,2023-03-29,"I have super dry skin, I started using this and noticed a huge difference in my skin. No longer dry and patchy! Definitely recommend for ally the dry skin people out there like me!",,
Amy Mi,5,2023-03-29,This product was recommended to me by a pharmacist when i ended up having a really bad sunburn. I used this on it and it took the pain out of the burn and it never peeled. I recommend this to anyone with dry skin.,,
Elif Y.,5,2023-03-29,"Benutze es regelmäßig nach der Dusche und auch zwischendurch, und auch einfach mal als Handcreme. Tut einen großartigen Job, angenehmer Duft, sehr gute Konsistenz.",,
Mae Bo,5,2023-03-28,"This is the only lotion I use on my body, it’s great! I use the cream when my skin is extra dry in winter, but this lotion is great in summer or warmer months. Hydrating without being sticky, calms my sensitive skin, and well-priced too.",,
Ruby Re,5,2023-03-28,I love this face lotion! I have been using for last 3 months and it has turned my skin around. Dry patches are smooth and my face feels moisturized without a heavy or oily film. Good for year round skin care routine.,,
Evelyn St,5,2023-03-28,If you have any type of dry itching skin ￼this is the best it work and quickly . It smooth and creamy and feels great when using. So i would recommend trying this product,,
Michelle Bi,5,2023-03-28,I have been using this product for years as directed by my dermatologist. It feels fantastic on the skin and absorbs quickly. No greasy feeling.,,
Sarah Al,5,2023-03-28,"This has been my holy grail moisturizer for years! I have re-purchased over 10 times. It keeps my skin hydrated, even in frigid Canadian winter. It’s lightweight, and sits well under makeup. The one downside is that the bottle is not convenient for traveling, it breaks easily and leaks.",,
Fabiana Sa,5,2023-03-28,I have been using this moisturizer for about 2 years now and it is my favorite ever. It helps keep my face hydrated throughout the day even during winter when my face gets really dry. My acne has also gotten better and I love it!!!,,
Anjani Na,5,2023-03-28,"This is the best lotion I’ve ever used. It’s not overly sticky, it melts into my skin right away, and it never leaves a whiteness on my face. I mix in some Sol de janerio bum bum cream with it and it smells amazing as well!",,
Angelina Ca,5,2023-03-28,this is definitely my favorite moisturizer it keeps my skin super hydrated and smooth and it’s not greasy at all. my skin is acne prone and i haven’t had any problems with this moisturizer,,
Cierra Ma,5,2023-03-28,I have very oily to combo skin and this is perfect after I clean it with the foaming cleanser. Wouldn’t recommend for super oily skin because it does have a little bit of oil residue to the skin. But I love it. Makes me feel refreshed.,,
Nevaeh Jo,5,2023-03-28,I have super dry skin and this product does a great job at keeping my skin super hydrated ! I do recommend this brand it’s very fair priced and you get a lot of product in the bottle !,,
Tawny Ba,5,2023-03-27,Kid friendly and mom approved. This is the second step in my eight year olds skincare routine. Children need skincare too! Don’t let your children walk around with dry cheeks. Get your kids going on healthy habits early. I use this here and there as well. It’s something everyone needs in their home.,,
Sofia Cl,5,2023-03-27,i have dry skin and this really helped. it’s not a life changer but it is good. and it’s also affordable and assessable. i get mine at target and cvs and there nice,,
Lily Wi,5,2023-03-26,I love it soo much. I have normal skin and it works really good! Its really haydratating and its fragrance free. My skin feels so fresh and nice after using it. A really good product for a great price!,,
Kylie La,5,2023-03-26,"this is a great affordable moisturizer you can use it on your face or your body it’s so light weight and i really enjoy it, i would recommend this ￼to anyone for a simple face lotion!",,
Lily B,5,2023-03-26,I have used the CeraVe daily moisturizing lotion for YEARS and I absolutely LOVE it. It is so simple and lightweight and it’s my most important skin care product.,,
,5,2023-03-25,I love this cream. You can use it for hands face and body. It’s very moisturising and it makes your skin so soft. I definitely recommend it. I will keep trying some more products from this brand.,,
Rabia Gu,5,2023-03-25,I absolutely love this product. Cerave products are great because they have give you options for the specific skin type to use. I can say that this product works very well for me. It’s perfect for winter because my face tends to get dry quicker since I am out a lot.,,
Cynthia Hy,5,2023-03-25,"No more cracky skin! I use my hands for show and photos, can't work without it! It will not leave a greasy film on my product. No fragrance. Perfect. Just moisturizing.",,
Fari H.,5,2023-03-25,"I have used this lotion for a long time now and i can say it’s a perfect moisturizer for normal skin and for everyday use. I use it in my morning and evening routine and my face, neck and hands are always moisturized. I also use it for prepping my skin before makeup. It’s reasonably priced. It is a very lightweight lotion and absorbs quickly too. It doesn’t have any fragrance added which is also a positive point for it. Bottom line: I love it and recommend it and always repurchase it.",,
Ella Oh,5,2023-03-24,this makes my skin feel super super soft and very nice i use it along side the bumpy skin moisturizer from ceraVe that one helps the bumps and this one makes my skin feel very soft and hydrated,,
Riley Jo,5,2023-03-24,If you don't have this product get it right now because This is the best facial moisturizer morning and night that i've ever used please please get it,,
Hillary Sa,5,2023-03-24,"Really recommended for me and my family. The results are so great. Nothing bad to say. I was using since two months ago but, i’m loving that!!!💗💗",,
,5,2023-03-24,"Sinks into the skin quickly and effectively moisturizes. Does not feel thick, a small amount can be applied on a large area. No fragrance, only a normal lotion smell that disappears a few minutes after application. The product is as advertised.",,
Amanda P.,5,2023-03-24,"I love this moisturizer so much, I’ll being using this product since 2 years ago and my skin love it. No break me out, hydrating, and affordable. I really recommended.",,
Marie T.,3,2023-03-23,"This moisturizer was such a big deal a while ago and I was tempted to try as it was said to improve acne skin and stuff. After using it for a year, this isn’t a super cure or anything but it does it’s job to just simply moisturize the skin. And it’s affordable. But I think cerave is not cruelty free so might not buy again.",,
Mary Helen Rh,5,2023-03-22,i love this moisturizer! i love how i can use it anywhere! it’s super lightweight but also super hydrating! the value size is great bc it lasts forever! will be repurchasing!,,
Kaylee Wh,5,2023-03-21,I love this product as well as the face cleanser. I am convinced these products keep my skin so soft and clear. I will always use!!! 10/10,,
Rachel L.,5,2023-03-21,I am loving the moisturizer it’s very lightweight but its super moisturizing and helps heal my dry skin that I suffer from in the cold weather. I love that it’s oil-free and made with Hyaluronic Acid and it’s fragrance free. Super good fro sensitive skin. The only bad thing I would say that it is pricy but you do get what you pay for. If your looking for a great moisturizer if you have dry and sensitive skin you should try this one! I highly recommend CeraVe.,,
Justine F.,5,2023-03-21,"I got a sample at a Cerave popup a few weeks ago and have been using the sample every day!! I am going to purchase the full bottle today, it’s great for keeping your skin hydrated.",,
Rebecca Ta,5,2023-03-21,"I love CereVe products and I love this lotion! Hydrating, but not as heavy as the cream. This is good all year round. Great for sensitive skin and for anybody.",,
Prabhjot K.,5,2023-03-20,Amazing not expensive and on plus hyaluronic my skin after 1 week of use is so smooth and less textured Would recommend,,
Ashley Ba,5,2023-03-20,I use this for my dry skin patches and even my hands. It’s nice and moisturizes well. My partner uses it as a simple face moisturizer. I wish they didn’t test on animals!,,
Sophia Pa,5,2023-03-20,I love this moisturizer so much and have been using it for years! It always keeps my skin nice and hydrated without ever feeling greasy. The product feels cooling on my skin and never feels heavy.,,
Ava Gr,5,2023-03-19,Keeps my skin extremely hydrated and is perfect for sensitive skin. I use this every morning and ever night after my cleaner and my skin had never been more soft.,,
Maddy Pi,5,2023-03-19,"I’ve been using this for years and it’s truly transformed my skin. I have extremely sensitive, dry skin and this stuff really has transformed it into something beautiful. This will forever be a favorite of mine!",,
Danielle Kh,5,2023-03-18,This product is always in my house. It’s affordable and you get a lot of product for the price. I like the gel consistency because it is hydrating and not too heavy. I also like that it’s unscented because I have sensitive skin.,,
Alessia Gh,5,2023-03-17,Love the moisture it gives it isn’t oily at all and cheap still I would recommend it to everybody I will buy it over and over again love this cream<3,,
Shannon Pe,5,2023-03-16,I have very sensitive skin so I am picky when it comes to different skincare products. I tried this moisturizer and loved it! I have been using it for 5 years now.,,
Chelsea Ku,5,2023-03-15,This lotion can truly be used everywhere. It is so gentle but hydrating! I use it on my face and body and it always soothes and mosturizes my skin.,,
Haley Mu,5,2023-03-15,"My face will be flakey and super dry until I bought this, I only use it once a day after I clean my face and it truly helps wonders. I love putting it on before my make up because it doesn’t make it look Cakey.",,
Zachary Mu,5,2023-03-15,"I shave my face and before using this I would get bad razor burn. When I started using this and keeping my face moisturized, i haven’t had any razor burn or bumps.",,
Zoe Gr,5,2023-03-15,I love this lotion because it's gentle on my eczema skin. I've had eczema since I was a baby and it's always been hard to find the perfect relief. But products like cerave are so great for my sensitive skin.,,
Anne Mu,5,2023-03-14,"I use it daily and would not change my daily moisturizer. My Dermatologist recommended it to me,. It does well with dry skin and it is affordable.",,
Ashley M.,5,2023-03-14,"I’ve been using this lotion for years now, it just works well for my skin. I have combination skin and this lotion doesn’t leave my skin too oily or too dry. It’s my perfect match!",,
